rewardsProductPartnerId,rewardsGroup,pointsEarned,pointsPayerId,pointsNotAwardedReason,reward_id
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",20.3,550b2565e4b001d5e9e4146f,,3846
,,,,,3847
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,161.0,5332f5f6e4b03c9a25efd0b4,,3848
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",84.4,550b2565e4b001d5e9e4146f,,3849
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3850
,,,,,3851
,,,,,3852
,,,,,3853
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3854
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3855
,,,,,3856
,,,,,3857
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",71.4,550b2565e4b001d5e9e4146f,,3858
,,,,,3859
,,,,,3860
,,,,,3861
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",28.4,550b2565e4b001d5e9e4146f,,3862
,,,,,3863
,,,,,3864
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",36.9,550b2565e4b001d5e9e4146f,,3865
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",22.8,550b2565e4b001d5e9e4146f,,3866
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3867
,,,,,3868
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3869
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,33.8,5332f5f6e4b03c9a25efd0b4,,3870
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",37.0,550b2565e4b001d5e9e4146f,,3871
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,110.6,5332f5f6e4b03c9a25efd0b4,,3872
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",73.2,550b2565e4b001d5e9e4146f,,3873
,,,,,3874
,,,,,3875
,,,,,3876
,,,,,3877
,,,,,3878
,,,,,3879
,,,,,3880
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3881
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3882
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3883
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3884
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3885
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3886
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3887
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3888
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3889
559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,5.0,559c2234e4b06aca36af13c6,,3890
559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,5.0,559c2234e4b06aca36af13c6,,3891
559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,25.0,559c2234e4b06aca36af13c6,,3892
559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,25.0,559c2234e4b06aca36af13c6,,3893
559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,25.0,559c2234e4b06aca36af13c6,,3894
559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,25.0,559c2234e4b06aca36af13c6,,3895
559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,25.0,559c2234e4b06aca36af13c6,,3896
,,,,,3897
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,236.5,5332f5f6e4b03c9a25efd0b4,,3898
,,,,,3899
,,,,,3900
,,,,,3901
,,,,,3902
559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,5.0,559c2234e4b06aca36af13c6,,3903
5332f5f3e4b03c9a25efd0ae,OLD EL PASO SAUCE,,,,3904
5e825d64f221c312e698a62a,,,,,3905
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,83.4,5332f5f6e4b03c9a25efd0b4,,3906
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3907
,,,,,3908
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3909
,,,,,3910
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3911
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3912
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,179.0,5332f5f6e4b03c9a25efd0b4,,3913
,,,,,3914
,,,,,3915
,,,,,3916
,,,,,3917
,,,,,3918
,,,,,3919
,,,,,3920
5e825d64f221c312e698a62a,,,,,3921
,,,,,3922
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,59.7,5332f5f6e4b03c9a25efd0b4,,3923
,,,,,3924
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3925
,,,,,3926
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3927
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3928
,,,,,3929
,,,,,3930
,,,,,3931
,,,,,3932
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,273.0,5332f5f6e4b03c9a25efd0b4,,3933
,,,,,3934
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",46.2,550b2565e4b001d5e9e4146f,,3935
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3936
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,230.8,5332f5f6e4b03c9a25efd0b4,,3937
,,,,,3938
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3939
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3940
,,,,,3941
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,159.0,5332f5f6e4b03c9a25efd0b4,,3942
,,,,,3943
,,,,,3944
,,,,,3945
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",68.8,550b2565e4b001d5e9e4146f,,3946
,,,,,3947
,,,,,3948
,,,,,3949
,,,,,3950
,,,,,3951
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,119.0,5332f5f6e4b03c9a25efd0b4,,3952
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",21.6,550b2565e4b001d5e9e4146f,,3953
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3954
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,50.5,5332f5f6e4b03c9a25efd0b4,,3955
,,,,,3956
,,,,,3957
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,119.4,5332f5f6e4b03c9a25efd0b4,,3958
,,,,,3959
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,137.7,5332f5f6e4b03c9a25efd0b4,,3960
,,,,,3961
,,,,,3962
,,,,,3963
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,160.2,5332f5f6e4b03c9a25efd0b4,,3964
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3965
,,,,,3966
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",35.9,550b2565e4b001d5e9e4146f,,3967
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3968
,,,,,3969
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,128.0,5332f5f6e4b03c9a25efd0b4,,3970
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3971
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3972
,,,,,3973
,,,,,3974
,,,,,3975
,,,,,3976
,,,,,3977
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,95.4,5332f5f6e4b03c9a25efd0b4,,3978
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,89.2,5332f5f6e4b03c9a25efd0b4,,3979
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,203.6,5332f5f6e4b03c9a25efd0b4,,3980
559c2234e4b06aca36af13c6,,,,,3981
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 1 - 59 COUNT, 8 PACK",56.4,550b2565e4b001d5e9e4146f,,3982
5332f5f6e4b03c9a25efd0b4,KNORR RECIPE MIXES,47.7,5332f5f6e4b03c9a25efd0b4,,3983
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,48.0,5332f5f6e4b03c9a25efd0b4,,3984
,,,,,3985
,,,,,3986
,,,,,3987
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,64.8,5332f5f6e4b03c9a25efd0b4,,3988
,,,,,3989
,,,,,3990
,,,,,3991
,,,,,3992
,,,,,3993
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,80.0,5332f5f6e4b03c9a25efd0b4,,3994
,,,,,3995
,,,,,3996
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,3997
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,99.2,5332f5f6e4b03c9a25efd0b4,,3998
5332f5f6e4b03c9a25efd0b4,KNORR RECIPE MIXES,16.7,5332f5f6e4b03c9a25efd0b4,,3999
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,127.4,5332f5f6e4b03c9a25efd0b4,,4000
,,,,,4001
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,127.8,5332f5f6e4b03c9a25efd0b4,,4002
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4003
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,224.0,5332f5f6e4b03c9a25efd0b4,,4004
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4005
,,,,,4006
,,,,,4007
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4008
,,,,,4009
,,,,,4010
,,,,,4011
,,,,,4012
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,200.4,5332f5f6e4b03c9a25efd0b4,,4013
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,121.1,5332f5f6e4b03c9a25efd0b4,,4014
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4015
,,,,,4016
,,,,,4017
559c2234e4b06aca36af13c6,,,,,4018
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,38.8,5332f5f6e4b03c9a25efd0b4,,4019
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4020
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4021
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,97.0,5332f5f6e4b03c9a25efd0b4,,4022
,,,,,4023
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,81.0,5332f5f6e4b03c9a25efd0b4,,4024
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",39.8,550b2565e4b001d5e9e4146f,,4025
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4026
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4027
,,,,,4028
,,,,,4029
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,83.4,5332f5f6e4b03c9a25efd0b4,,4030
5332f5fbe4b03c9a25efd0ba,DORITOS COOL RANCH MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4031
,,,,,4032
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4033
,,,,,4034
,,,,,4035
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4036
,,,,,4037
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4038
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,98.4,5332f5f6e4b03c9a25efd0b4,,4039
,,,,,4040
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4041
,,,,,4042
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4043
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,98.4,5332f5f6e4b03c9a25efd0b4,,4044
,,,,,4045
,,,,,4046
,,,,,4047
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4048
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,165.0,5332f5f6e4b03c9a25efd0b4,,4049
,,,,,4050
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4051
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",22.5,550b2565e4b001d5e9e4146f,,4052
,,,,,4053
,,,,,4054
5332f5fbe4b03c9a25efd0ba,DORITOS RANCHERITOS SINGLE SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4055
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,61.6,5332f5f6e4b03c9a25efd0b4,,4056
,,,,,4057
,,,,,4058
,,,,,4059
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,49.8,5332f5f6e4b03c9a25efd0b4,,4060
,,,,,4061
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4062
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4063
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,232.5,5332f5f6e4b03c9a25efd0b4,,4064
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,230.0,5332f5f6e4b03c9a25efd0b4,,4065
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",77.6,550b2565e4b001d5e9e4146f,,4066
,,,,,4067
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4068
,,,,,4069
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",69.4,550b2565e4b001d5e9e4146f,,4070
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",83.4,550b2565e4b001d5e9e4146f,,4071
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",57.4,550b2565e4b001d5e9e4146f,,4072
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4073
,,,,,4074
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,47.3,5332f5f6e4b03c9a25efd0b4,,4075
,,,,,4076
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,17.1,5332f5f6e4b03c9a25efd0b4,,4077
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4078
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,68.4,5332f5f6e4b03c9a25efd0b4,,4079
,,,,,4080
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",40.8,550b2565e4b001d5e9e4146f,,4081
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,17.4,5332f5f6e4b03c9a25efd0b4,,4082
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",74.6,550b2565e4b001d5e9e4146f,,4083
,,,,,4084
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",72.2,550b2565e4b001d5e9e4146f,,4085
,,,,,4086
,,,,,4087
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,105.7,5332f5f6e4b03c9a25efd0b4,,4088
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4089
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,42.9,5332f5f6e4b03c9a25efd0b4,,4090
,,,,,4091
,,,,,4092
,,,,,4093
,,,,,4094
,,,,,4095
,,,,,4096
,,,,,4097
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4098
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,47.4,5332f5f6e4b03c9a25efd0b4,,4099
,,,,,4100
,,,,,4101
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4102
,,,,,4103
,,,,,4104
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4105
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",21.2,550b2565e4b001d5e9e4146f,,4106
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,165.9,5332f5f6e4b03c9a25efd0b4,,4107
,,,,,4108
,,,,,4109
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4110
,,,,,4111
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4112
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4113
,,,,,4114
,,,,,4115
,,,,,4116
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,127.4,5332f5f6e4b03c9a25efd0b4,,4117
,,,,,4118
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,148.8,5332f5f6e4b03c9a25efd0b4,,4119
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,191.2,5332f5f6e4b03c9a25efd0b4,,4120
,,,,,4121
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,121.6,5332f5f6e4b03c9a25efd0b4,,4122
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4123
5e825d64f221c312e698a62a,,,,,4124
,,,,,4125
,,,,,4126
,,,,,4127
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",32.2,550b2565e4b001d5e9e4146f,,4128
,,,,,4129
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4130
,,,,,4131
,,,,,4132
,,,,,4133
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,41.8,5332f5f6e4b03c9a25efd0b4,,4134
559c2234e4b06aca36af13c6,PLANTERS CASHEWS,50.0,559c2234e4b06aca36af13c6,,4135
559c2234e4b06aca36af13c6,PLANTERS CASHEWS,50.0,559c2234e4b06aca36af13c6,,4136
559c2234e4b06aca36af13c6,PLANTERS CASHEWS,50.0,559c2234e4b06aca36af13c6,,4137
559c2234e4b06aca36af13c6,PLANTERS CASHEWS,50.0,559c2234e4b06aca36af13c6,,4138
559c2234e4b06aca36af13c6,PLANTERS CASHEWS,50.0,559c2234e4b06aca36af13c6,,4139
559c2234e4b06aca36af13c6,GEVALIA KAFFE GROUND COFFEE,23.6,559c2234e4b06aca36af13c6,,4140
5e7cf838f221c312e698a628,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,,,,4141
,,,,,4142
,,,,,4143
,,,,,4144
,,,,,4145
,,,,,4146
559c2234e4b06aca36af13c6,,,,,4147
5e7cf838f221c312e698a628,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,,4148
559c2234e4b06aca36af13c6,,,,,4149
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4150
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,237.5,5332f5f6e4b03c9a25efd0b4,,4151
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,235.0,5332f5f6e4b03c9a25efd0b4,,4152
,,,,,4153
,,,,,4154
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4155
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,34.4,5332f5f6e4b03c9a25efd0b4,,4156
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4157
,,,,,4158
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,31.8,5332f5f6e4b03c9a25efd0b4,,4159
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",32.9,550b2565e4b001d5e9e4146f,,4160
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,47.4,5332f5f6e4b03c9a25efd0b4,,4161
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4162
,,,,,4163
,,,,,4164
,,,,,4165
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",31.5,550b2565e4b001d5e9e4146f,,4166
,,,,,4167
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,151.2,5332f5f6e4b03c9a25efd0b4,,4168
,,,,,4169
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4170
,,,,,4171
5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4172
,,,,,4173
,,,,,4174
,,,,,4175
5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,52.8,5332f5f6e4b03c9a25efd0b4,,4176
,,,,,4177
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4178
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",44.4,550b2565e4b001d5e9e4146f,,4179
,,,,,4180
,,,,,4181
,,,,,4182
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",89.6,550b2565e4b001d5e9e4146f,,4183
,,,,,4184
,,,,,4185
,,,,,4186
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",23.1,550b2565e4b001d5e9e4146f,,4187
,,,,,4188
5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,4189
5332f5f6e4b03c9a25efd0b4,KNORR SIDES,144.9,5332f5f6e4b03c9a25efd0b4,,4190
550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",38.6,550b2565e4b001d5e9e4146f,,4191
,,,,,4192
